SEASON YEAR,WEEK,TEST ID,BLOCK,TRAP,TRAP_TYPE,TEST DATE,NUMBER OF MOSQUITOES,RESULT,SPECIES,LATITUDE,LONGITUDE,LOCATION
2023,32,55108,91XX W HIGGINS RD,T009,GRAVID,8/10/23 00:08,9,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,27,54716,91XX W HIGGINS RD,T009,GRAVID,7/6/23 00:07,20,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,28,54782,91XX W HIGGINS RD,T009,GRAVID,7/13/23 00:07,43,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,28,54783,91XX W HIGGINS RD,T009,GRAVID,7/13/23 00:07,20,positive,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,29,54855,91XX W HIGGINS RD,T009,GRAVID,7/20/23 00:07,50,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,29,54856,91XX W HIGGINS RD,T009,GRAVID,7/20/23 00:07,50,positive,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,29,54857,91XX W HIGGINS RD,T009,GRAVID,7/20/23 00:07,37,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,33,55208,91XX W HIGGINS RD,T009,GRAVID,8/17/23 00:08,38,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,34,55276,91XX W HIGGINS RD,T009,GRAVID,8/24/23 00:08,50,positive,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,34,55277,91XX W HIGGINS RD,T009,GRAVID,8/24/23 00:08,50,positive,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,34,55278,91XX W HIGGINS RD,T009,GRAVID,8/24/23 00:08,3,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,34,55275,91XX W HIGGINS RD,T009,GRAVID,8/24/23 00:08,50,positive,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,35,55355,91XX W HIGGINS RD,T009,GRAVID,8/31/23 00:08,35,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,36,55428,91XX W HIGGINS RD,T009,GRAVID,9/7/23 00:09,16,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,37,55486,91XX W HIGGINS RD,T009,GRAVID,9/14/23 00:09,26,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,38,55556,91XX W HIGGINS RD,T009,GRAVID,9/21/23 00:09,19,negative,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2023,39,55627,91XX W HIGGINS RD,T009,GRAVID,9/28/23 00:09,32,positive,CULEX PIPIENS/RESTUANS,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)"
2019,23,47843,9XX W GARFIELD BLVD,T226,GRAVID,6/13/19 00:06,5,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,23,47842,9XX W GARFIELD BLVD,T226,GRAVID,6/13/19 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,24,50106,9XX W GARFIELD BLVD,T226,GRAVID,6/12/20 00:06,10,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,24,50105,9XX W GARFIELD BLVD,T226,GRAVID,6/12/20 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,35,51447,9XX W GARFIELD BLVD,T226,GRAVID,8/27/20 00:08,29,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,24,48011,9XX W GARFIELD BLVD,T226,GRAVID,6/14/19 00:06,44,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,24,48010,9XX W GARFIELD BLVD,T226,GRAVID,6/14/19 00:06,18,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,24,48012,9XX W GARFIELD BLVD,T226,GRAVID,6/14/19 00:06,1,negative,CULEX TERRITANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,25,50222,9XX W GARFIELD BLVD,T226,GRAVID,6/18/20 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,25,48160,9XX W GARFIELD BLVD,T226,GRAVID,6/21/19 00:06,1,negative,CULEX TERRITANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,25,48159,9XX W GARFIELD BLVD,T226,GRAVID,6/21/19 00:06,11,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,25,48158,9XX W GARFIELD BLVD,T226,GRAVID,6/21/19 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,23,51895,9XX W GARFIELD BLVD,T226,GRAVID,6/10/21 00:06,30,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,23,51896,9XX W GARFIELD BLVD,T226,GRAVID,6/10/21 00:06,4,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,26,50331,9XX W GARFIELD BLVD,T226,GRAVID,6/25/20 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,26,48293,9XX W GARFIELD BLVD,T226,GRAVID,6/27/19 00:06,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,26,48294,9XX W GARFIELD BLVD,T226,GRAVID,6/27/19 00:06,15,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,26,50332,9XX W GARFIELD BLVD,T226,GRAVID,6/25/20 00:06,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,27,48407,9XX W GARFIELD BLVD,T226,GRAVID,7/3/19 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,27,48408,9XX W GARFIELD BLVD,T226,GRAVID,7/3/19 00:07,11,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,36,51550,9XX W GARFIELD BLVD,T226,GRAVID,9/3/20 00:09,11,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,33,52969,9XX W GARFIELD BLVD,T226,GRAVID,8/19/21 00:08,47,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,27,50444,9XX W GARFIELD BLVD,T226,GRAVID,7/2/20 00:07,7,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,28,48548,9XX W GARFIELD BLVD,T226,GRAVID,7/12/19 00:07,8,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,28,48547,9XX W GARFIELD BLVD,T226,GRAVID,7/12/19 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,27,50443,9XX W GARFIELD BLVD,T226,GRAVID,7/2/20 00:07,11,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,29,48680,9XX W GARFIELD BLVD,T226,GRAVID,7/18/19 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,29,48681,9XX W GARFIELD BLVD,T226,GRAVID,7/18/19 00:07,7,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,33,52970,9XX W GARFIELD BLVD,T226,GRAVID,8/19/21 00:08,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,30,48807,9XX W GARFIELD BLVD,T226,GRAVID,7/25/19 00:07,4,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,30,48806,9XX W GARFIELD BLVD,T226,GRAVID,7/25/19 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,28,50559,9XX W GARFIELD BLVD,T226,GRAVID,7/14/20 00:07,5,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,31,48883,9XX W GARFIELD BLVD,T226,GRAVID,8/1/19 00:08,4,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,31,48882,9XX W GARFIELD BLVD,T226,GRAVID,8/1/19 00:08,6,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,24,52014,9XX W GARFIELD BLVD,T226,GRAVID,6/17/21 00:06,1,negative,CULEX TERRITANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,24,52013,9XX W GARFIELD BLVD,T226,GRAVID,6/17/21 00:06,34,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,24,52012,9XX W GARFIELD BLVD,T226,GRAVID,6/17/21 00:06,36,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,32,49058,9XX W GARFIELD BLVD,T226,GRAVID,8/8/19 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,32,49059,9XX W GARFIELD BLVD,T226,GRAVID,8/8/19 00:08,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,29,50688,9XX W GARFIELD BLVD,T226,GRAVID,7/16/20 00:07,8,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,29,50689,9XX W GARFIELD BLVD,T226,GRAVID,7/16/20 00:07,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,24,52011,9XX W GARFIELD BLVD,T226,GRAVID,6/17/21 00:06,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,39,51749,9XX W GARFIELD BLVD,T226,GRAVID,9/24/20 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,33,49215,9XX W GARFIELD BLVD,T226,GRAVID,8/15/19 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,33,49216,9XX W GARFIELD BLVD,T226,GRAVID,8/15/19 00:08,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,34,49369,9XX W GARFIELD BLVD,T226,GRAVID,8/22/19 00:08,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,30,50802,9XX W GARFIELD BLVD,T226,GRAVID,7/23/20 00:07,5,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,23,53475,9XX W GARFIELD BLVD,T226,GRAVID,6/10/22 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,35,49506,9XX W GARFIELD BLVD,T226,GRAVID,8/29/19 00:08,33,positive,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,35,49507,9XX W GARFIELD BLVD,T226,GRAVID,8/29/19 00:08,1,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,25,52077,9XX W GARFIELD BLVD,T226,GRAVID,6/24/21 00:06,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,25,52076,9XX W GARFIELD BLVD,T226,GRAVID,6/24/21 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,36,49613,9XX W GARFIELD BLVD,T226,GRAVID,9/5/19 00:09,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,31,50940,9XX W GARFIELD BLVD,T226,GRAVID,7/30/20 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,31,50941,9XX W GARFIELD BLVD,T226,GRAVID,7/30/20 00:07,1,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,37,49754,9XX W GARFIELD BLVD,T226,GRAVID,9/12/19 00:09,11,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,34,53059,9XX W GARFIELD BLVD,T226,GRAVID,8/26/21 00:08,35,positive,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,26,52127,9XX W GARFIELD BLVD,T226,GRAVID,7/1/21 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,26,52128,9XX W GARFIELD BLVD,T226,GRAVID,7/1/21 00:07,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,38,49890,9XX W GARFIELD BLVD,T226,GRAVID,9/19/19 00:09,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,32,51055,9XX W GARFIELD BLVD,T226,GRAVID,8/6/20 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,39,50006,9XX W GARFIELD BLVD,T226,GRAVID,9/26/19 00:09,1,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2019,39,50005,9XX W GARFIELD BLVD,T226,GRAVID,9/26/19 00:09,12,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,33,51185,9XX W GARFIELD BLVD,T226,GRAVID,8/13/20 00:08,1,negative,CULEX TERRITANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,33,51184,9XX W GARFIELD BLVD,T226,GRAVID,8/13/20 00:08,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,33,51183,9XX W GARFIELD BLVD,T226,GRAVID,8/13/20 00:08,21,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,24,53555,9XX W GARFIELD BLVD,T226,GRAVID,6/17/22 00:06,34,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,27,52207,9XX W GARFIELD BLVD,T226,GRAVID,7/8/21 00:07,10,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2020,34,51322,9XX W GARFIELD BLVD,T226,GRAVID,8/20/20 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,27,52208,9XX W GARFIELD BLVD,T226,GRAVID,7/8/21 00:07,4,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,35,53146,9XX W GARFIELD BLVD,T226,GRAVID,9/2/21 00:09,1,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,35,53145,9XX W GARFIELD BLVD,T226,GRAVID,9/2/21 00:09,8,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,24,53556,9XX W GARFIELD BLVD,T226,GRAVID,6/17/22 00:06,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,28,52351,9XX W GARFIELD BLVD,T226,GRAVID,7/15/21 00:07,26,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,28,52352,9XX W GARFIELD BLVD,T226,GRAVID,7/15/21 00:07,1,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,25,53616,9XX W GARFIELD BLVD,T226,GRAVID,6/23/22 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,36,53198,9XX W GARFIELD BLVD,T226,GRAVID,9/9/21 00:09,3,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,29,52471,9XX W GARFIELD BLVD,T226,GRAVID,7/22/21 00:07,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,37,53275,9XX W GARFIELD BLVD,T226,GRAVID,9/16/21 00:09,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,30,52601,9XX W GARFIELD BLVD,T226,GRAVID,7/29/21 00:07,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,37,53276,9XX W GARFIELD BLVD,T226,GRAVID,9/16/21 00:09,46,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,37,53277,9XX W GARFIELD BLVD,T226,GRAVID,9/16/21 00:09,38,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,26,53679,9XX W GARFIELD BLVD,T226,GRAVID,6/30/22 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,31,52738,9XX W GARFIELD BLVD,T226,GRAVID,8/5/21 00:08,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,31,52778,9XX W GARFIELD BLVD,T226,GRAVID,8/5/21 00:08,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,31,52737,9XX W GARFIELD BLVD,T226,GRAVID,8/5/21 00:08,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,38,53348,9XX W GARFIELD BLVD,T226,GRAVID,9/23/21 00:09,33,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,38,53349,9XX W GARFIELD BLVD,T226,GRAVID,9/23/21 00:09,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,38,53347,9XX W GARFIELD BLVD,T226,GRAVID,9/23/21 00:09,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,32,52856,9XX W GARFIELD BLVD,T226,GRAVID,8/12/21 00:08,43,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2021,39,53411,9XX W GARFIELD BLVD,T226,GRAVID,9/30/21 00:09,39,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,28,53773,9XX W GARFIELD BLVD,T226,GRAVID,7/14/22 00:07,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,33,54105,9XX W GARFIELD BLVD,T226,GRAVID,8/18/22 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,32,47088,9XX W GARFIELD BLVD,T226,GRAVID,8/9/18 00:08,3,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,27,46484,9XX W GARFIELD BLVD,T226,GRAVID,7/5/18 00:07,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,28,46596,9XX W GARFIELD BLVD,T226,GRAVID,7/12/18 00:07,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,23,46095,9XX W GARFIELD BLVD,T226,GRAVID,6/8/18 00:06,11,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,24,46194,9XX W GARFIELD BLVD,T226,GRAVID,6/14/18 00:06,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,33,47224,9XX W GARFIELD BLVD,T226,GRAVID,8/16/18 00:08,5,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,30,46833,9XX W GARFIELD BLVD,T226,GRAVID,7/26/18 00:07,1,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,27,46483,9XX W GARFIELD BLVD,T226,GRAVID,7/5/18 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,38,47665,9XX W GARFIELD BLVD,T226,GRAVID,9/20/18 00:09,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,31,46939,9XX W GARFIELD BLVD,T226,GRAVID,8/2/18 00:08,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,34,47340,9XX W GARFIELD BLVD,T226,GRAVID,8/23/18 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,32,47089,9XX W GARFIELD BLVD,T226,GRAVID,8/9/18 00:08,8,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,35,47434,9XX W GARFIELD BLVD,T226,GRAVID,8/30/18 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,25,46294,9XX W GARFIELD BLVD,T226,GRAVID,6/21/18 00:06,3,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,33,47225,9XX W GARFIELD BLVD,T226,GRAVID,8/16/18 00:08,8,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,29,46720,9XX W GARFIELD BLVD,T226,GRAVID,7/19/18 00:07,8,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,31,46938,9XX W GARFIELD BLVD,T226,GRAVID,8/2/18 00:08,3,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,26,46394,9XX W GARFIELD BLVD,T226,GRAVID,6/28/18 00:06,11,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2018,36,47513,9XX W GARFIELD BLVD,T226,GRAVID,9/6/18 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,30,55000,9XX W GARFIELD BLVD,T226,GRAVID,7/27/23 00:07,33,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,30,54999,9XX W GARFIELD BLVD,T226,GRAVID,7/27/23 00:07,50,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2022,38,54388,9XX W GARFIELD BLVD,T226,GRAVID,9/22/22 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,23,54492,9XX W GARFIELD BLVD,T226,GRAVID,6/8/23 00:06,2,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,23,54491,9XX W GARFIELD BLVD,T226,GRAVID,6/8/23 00:06,7,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,31,55075,9XX W GARFIELD BLVD,T226,GRAVID,8/3/23 00:08,27,positive,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,24,54562,9XX W GARFIELD BLVD,T226,GRAVID,6/15/23 00:06,4,negative,CULEX RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,24,54561,9XX W GARFIELD BLVD,T226,GRAVID,6/15/23 00:06,45,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,25,54626,9XX W GARFIELD BLVD,T226,GRAVID,6/22/23 00:06,11,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,26,54688,9XX W GARFIELD BLVD,T226,GRAVID,6/29/23 00:06,36,negative,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
2023,32,55169,9XX W GARFIELD BLVD,T226,GRAVID,8/10/23 00:08,13,positive,CULEX PIPIENS/RESTUANS,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)"
